Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,20930.5821177758,..,..,20638.7705882379,..,..,..,..,19033.0649634889,..,21668.3776525323,..
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,3768.95536604022,4071.08601098962,4303.27976789727,4499.61454193342,4873.48947742443,5157.39373878102,5744.8278621257,6398.19123532172,6598.90531450859,6463.78777336717,6551.96835992405,6527.68996854448,6713.80768643865,7072.46737188939,7168.82875342911,7353.73556054184,7656.90042881178,7988.04445019298,8428.12677153069,8743.33202133753,8395.09988902412,8481.30537359541,9471.14627317673
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,149.9225769,162.93431091,175.48046875,178.1368866,188.43644714,197.63206482,209.83639526,244.32910156,256.13983154,264.6159668,281.91867065,276.15722656,298.78082275,300.01953125,299.33129883,302.58422852,313.66229248,337.89614868,358.53372192,372.05615234,406.3571167,454.80987549,434.86938477
St. Vincent and the Grenadines,VCT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.782,0.546,..,..,0.897,..,..,..,..,..,0.659,..,0.944,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.186,45.548,45.914,46.283,46.656,47.032,47.412,47.794,48.18,48.569,48.961,49.356,49.754,50.154,50.558,50.964,51.373,51.784,52.198,52.614,53.032,53.452,53.875
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,362.116882324219,451.293304443359,506.262634277344,580.320251464844,705.113342285156,905.543640136719,1132.474609375,1444.37219238281,1527.58239746094,1178.22180175781,1305.63598632813,1332.6572265625,1019.22210693359,1138.62780761719,1275.43835449219,1292.37963867188,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,13.99440765,15.18379402,16.70688248,22.58514786,29.30379486,37.07450485,55.32654953,81.79000854,82.84203339,80.0038147,73.60456848,80.3718338,75.40813446,97.4927597,88.78570557,93.69758606,89.39611053,67.75525665,33.73799133,33.70681,22.17246819,20.4981575,31.57727051
Sudan,SDN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.158,..,..,..,0.262,..,0.365,0.364,0.337,..,..,..,..,..,..,0.415,..,0.263,..,..,..,..,..
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61,..,..,..,..,..,..,..,54,..,..,..,..,..,..,..,..,..,60.6971817016602,..,..,..,..
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.495,32.548,32.601,32.654,32.707,32.76,32.813,32.866,32.919,32.993,33.089,33.207,33.346,33.507,33.689,33.894,34.121,34.37,34.642,34.936,35.253,35.593,35.956
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,1988.22172925433,1714.64846637242,2202.340682196,2516.10404020956,2887.7721728844,3453.42865937765,5002.65798695759,5530.17615638309,6576.08546307249,7129.5768626291,7943.60482816915,7949.88867218383,8851.24050668908,9043.19281529222,9108.18905406764,8813.61705392067,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953,6084.43876736445
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,166.90083313,91.73781586,158.21212769,166.88664246,212.50817871,241.68415833,313.68301392,309.17565918,334.24771118,380.04019165,399.59710693,375.34957886,406.05526733,434.50332642,440.95263672,511.91244507,338.24822998,322.00415039,445.90789795,599.07025146,453.44619751,294.25476074,343.85302734
Suriname,SUR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.399,..,..,..,0.783,..,..,..,..,0.683,..,..,..,..,..,1.017,1.099,1.15,0.795,..,..,1.478,..
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,90,..,..,..,95,..,95,..,93,..,..,..,..,..,..,..,..,95,..
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.444,66.517,66.591,66.664,66.737,66.682,66.615,66.547,66.479,66.412,66.344,66.276,66.208,66.14,66.089,66.056,66.04,66.041,66.06,66.095,66.149,66.219,66.307
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,29632.7736101599,27259.4806735435,29957.9387652616,37292.4214343004,42758.2015503417,43378.6152117149,46531.6001120572,53568.5645523213,55817.4392710726,46707.8673215418,52542.8274141037,60379.7748160321,57749.8251328664,60844.2767113975,59583.7140001673,51197.9529341175,51820.3972482676,53300.8587281785,54181.9069780904,51773.0464558993,52653.7565934247,61174.9680215622,55296.9371472535
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2173.1940918,2155.85424805,2459.09863281,3110.19970703,3488.17285156,3547.63330078,3765.39697266,4310.32666016,4627.56396484,4136.17333984,4416.14550781,6351.21679688,6254.44287109,6696.87255859,6605.91162109,5598.68164063,5680.72607422,5837.77099609,6005.06591797,5652.98974609,6003.09375,6842.46044922,5943.36132813
Sweden,SWE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.026,3.121,3.212,3.282,3.369,3.445,3.533,3.619,3.677,3.748,3.806,3.881,3.952,4.023,4.087,4.153,4.22,4.269,4.327,4.291,4.313,..,..
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.026,84.071,84.133,84.196,84.258,84.319,84.43,84.588,84.746,84.902,85.056,85.297,85.62,85.936,86.247,86.553,86.852,87.146,87.431,87.708,87.977,88.238,88.492
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,38865.021939688,39638.7911061864,42458.7384679187,49335.7456291067,54659.4571488233,56242.8933645639,59011.0324592016,64989.1553256031,74175.1927898555,71568.3123885672,76531.3729407691,90476.7589651577,85836.2076767359,87304.3305813557,88724.9909402638,83806.4476003837,82153.0745447889,82254.3769269767,85217.3691512274,84121.9310304414,85897.7843338323,93446.4344518943,93245.7952120851
Switzerland,CHE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3559.81982422,3763.38452148,4211.72949219,5018.52734375,5608.703125,5673.93994141,5671.98144531,6154.703125,7120.65283203,7297.37988281,7695.68798828,9204.87792969,8929.32519531,9324.97265625,9550.45507813,9272.515625,9276.50292969,9423.64941406,9577.30273438,9646.91308594,10348.34667969,11262.23046875,10963.43066406
Switzerland,CHE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.511,3.515,3.562,3.659,3.697,3.741,3.792,3.789,3.822,3.837,3.81,3.834,3.916,4.041,4.126,4.197,4.251,4.298,4.339,4.35,4.389,4.443,..
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.383,73.375,73.401,73.427,73.452,73.478,73.504,73.53,73.556,73.581,73.607,73.631,73.653,73.674,73.696,73.718,73.739,73.761,73.797,73.849,73.915,73.996,74.092
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1138.1884854278,1186.82913474027,1183.2473451033,1220.179077256,1368.1148230028,1533.90166536568,1718.78347217338,1937.61138578027,2429.12477087189,2462.20193643202,2730.61477118949,2952.14349372257,1897.66115018696,985.892669227054,1060.59105886854,847.731631942565,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901,663.614245706815,1051.67149587463
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,53.47885895,57.49734879,62.5323143,59.66984177,59.96079254,62.02973557,63.69380569,71.78123474,82.53261566,87.32125854,88.11807251,74.3771286,62.70924759,44.37207794,46.44654465,36.14657974,25.93214798,33.63182449,43.59334946,50.25953293,30.63546944,25.79880524,34.36484528
Syrian Arab Republic,SYR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.374,..,1.461,1.39,1.432,1.52,..,1.429,1.43,1.371,1.397,..,..,..,1.446,..,1.186,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,83,..,81,..,..,..,..,..,..,..,..,..,86.3000030517578,..,..,..,..,..,..,94,..
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.947,52.314,52.682,53.049,53.417,53.782,54.146,54.511,54.875,55.237,55.6,54.58,53.555,52.529,51.5,52.168,52.835,53.5,54.162,54.821,55.475,56.124,56.769
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,136.925716400723,168.676285365186,186.951638285222,233.58124845289,305.745158587502,333.927150941684,401.018403316427,516.997210618914,703.327375898643,664.795655734657,737.338883219356,833.601978202852,952.452819695469,1028.19704279396,1081.54402932039,956.916310930656,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182,1052.17949484894
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5.90626955,7.56599855,8.21969986,10.97546482,14.6509676,17.38472557,20.04485893,28.58950996,41.35135651,38.9187851,42.28567886,48.8431282,56.97117615,67.62356567,73.06859589,62.75804901,54.9213562,56.85092545,58.51539993,60.51568222,74.17329407,75.10315704,78.61326599
Tajikistan,TJK,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.152,2.094,2.005,1.902,1.911,1.915,1.88,1.863,1.899,1.621,1.677,1.702,1.709,1.693,1.708,2.082,2.068,2.097,2.09,2.064,2.119,2.133,..
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99,..,..,..,..,..,..,..,..,..,99.6999969482422,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.501,26.503,26.505,26.507,26.508,26.51,26.512,26.514,26.516,26.518,26.52,26.521,26.545,26.589,26.655,26.742,26.851,26.982,27.134,27.309,27.506,27.726,27.968
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,401.698150634766,396.638732910156,402.649047851563,422.18359375,450.385284423828,483.334869384766,475.746734619141,543.198303222656,675.977233886719,693.823547363281,736.530151367188,775.392761230469,861.969909667969,963.05712890625,1022.74841308594,939.127319335938,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313,1159.85656738281,1207.85302734375
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,12.33031845,15.1739912,17.0355854,20.39437675,23.4493866,27.71374512,35.59762955,36.23610306,36.26182556,33.9993782,37.18493271,37.75179672,41.99654007,43.46931839,39.85456848,33.27184296,36.65267563,39.03560638,41.28152084,39.98176956,31.72098923,37.56311798,35.64775848
Tanzania,TZA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,0.023,..,..,..,..,..,..,..,..,..,0.031,..,0.059,..,..,..,0.05,..,..,..,0.133
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,69,..,..,..,..,..,..,..,67.8006973266602,..,78,..,..,78,..,..,..,..,..,..,82.0199966430664
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.309,22.674,23.044,23.611,24.223,24.845,25.478,26.121,26.776,27.439,28.114,28.798,29.493,30.196,30.904,31.617,32.333,33.053,33.776,34.5,35.227,35.954,36.682
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005.97694514234,1889.93432467144,2089.75183111554,2347.54001286066,2641.56268717857,2867.70383436062,3331.32043511773,3918.52817434581,4309.13509292986,4135.43986952819,4973.86288823778,5373.6232832898,5725.52802835463,6018.08244729255,5801.1978916205,5688.85335397884,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6985.64393892574,7058.0694998852,6909.35997481451
Thailand,THA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,62.21043015,57.19389343,69.68746185,76.13368225,82.91682434,90.61147308,103.26116943,125.10979462,149.06762695,149.67800903,168.61891174,191.74464417,201.70690918,207.81243896,213.74395752,219.15092468,229.7849884,247.08152771,274.71221924,288.31097412,304.3817749,363.72845459,369.97647095
Thailand,THA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.298,0.296,..,0.29,..,0.285,0.293,0.313,0.334,0.384,..,..,..,..,0.455,0.435,0.788,0.786,0.897,0.928,..,..
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93,..,..,..,..,94,..,..,..,..,96,..,..,94,..,93,91.9813995361328,..,94,91.2691497802734,..,94.0999984741211,91.0998687744141
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.386,32.548,33.734,34.941,36.169,37.411,38.673,39.95,41.242,42.543,43.856,44.698,45.445,46.193,46.943,47.694,48.448,49.2,49.949,50.692,51.43,52.163,52.889
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,492.457669429651,587.804355560918,533.982476434866,534.901153697657,474.420767344689,487.464555404292,464.667001844159,540.154584237662,628.153219252849,686.579295832381,813.060177250597,939.045241112693,1022.61903188429,1204.56841532931,1224.74957758801,1319.59297370991,1335.54390089814,1266.17767952941,1219.46598597604,1562.36458881813,1630.86935439232,2684.82704373402,2343.24524664152
Timor-Leste,TLS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,15.18759537,20.22569466,25.72540092,27.90169907,30.51906586,43.71953964,50.18856049,52.6151619,64.43626404,71.46888733,102.79840851,93.10574341,101.4779892,92.69400787,86.16269684,78.07413483,78.01346588,118.49451447,132.07870483,174.91215515
Timor-Leste,TLS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.082,..,..,0.034,0.037,0.044,0.079,0.078,..,0.613,0.676,0.689,..,0.751,0.726,0.776,0.767,..,..
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,38,..,..,..,..,..,51,..,..,58,..,..,..,..,..,65.7791290283203,..,..,..,69.9000015258789,..,..
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.263,24.619,24.979,25.343,25.71,26.041,26.374,26.709,27.048,27.389,27.732,28.079,28.428,28.779,29.133,29.49,29.85,30.212,30.578,30.947,31.32,31.695,32.074
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,409.889802792768,396.692654520135,445.238691488925,538.16537776929,560.266308533382,551.259850017077,552.50227125256,607.588224471809,718.948786366771,720.694168794129,704.987164181378,783.989380490906,762.392047587088,826.543259457126,855.585284856656,751.052405084336,772.581787093976,792.765487219069,851.130806891807,826.260654099894,853.578220263722,939.613373786407,898.758154410712
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,10.63639355,10.63499069,12.01032352,14.70664024,16.09196472,16.95772171,17.75014305,22.34309769,26.89384079,28.3035717,30.54597664,34.41139603,35.40290833,39.56414795,41.96416092,46.69767761,50.64896011,51.5464592,52.43610382,48.85387421,52.75213242,52.72237015,54.01099014
Togo,TGO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.057,..,..,0.044,..,..,0.048,0.056,..,0.0506,..,..,..,..,0.048,0.045,0.074,0.076,0.076,0.081,0.059,0.083
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,53,..,..,..,..,..,57,..,..,57,..,60,..,..,..,64,..,..,..,67,..,..,..
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.907,33.356,33.809,34.265,34.724,35.185,35.649,36.116,36.587,37.058,37.533,38.032,38.546,39.061,39.579,40.1,40.628,41.162,41.702,42.248,42.8,43.358,43.921
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1995.07650349318,1753.5165946314,1759.48033285941,1936.0412369244,2195.44874051102,2477.72640915188,2750.34758182988,2797.06555185746,3218.45299609309,2914.23790763703,3416.08358065135,3849.99370811237,4384.17058321549,4219.24659467526,4136.59013792529,4123.90323993332,3987.98626206287,4365.92932788383,4638.89774268789,4676.84790348236,4700.44932800575,4912.57950603175,4933.07479143113
Tonga,TON,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,53.3949585,55.2772522,62.6541748,68.05188751,102.70134735,108.29302216,149.22753906,134.56217957,190.86582947,118.79367065,166.58139038,193.43716431,316.68118286,168.82937622,207.05262756,177.37759399,202.96311951,240.52340698,272.08758545,260.73986816,256.30737305,341.50390625,378.30541992
Tonga,TON,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.499,0.339,0.289,..,..,..,..,..,0.533,0.579,0.54,..,..,0.514,..,..,..,..,..,1.019,0.95,1.009,..
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,99,..,..,..,..,99,..,..,..,..,..,..,..,91.0516204833984,..,99.4000015258789,..
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.012,23.041,23.069,23.098,23.127,23.155,23.184,23.227,23.281,23.335,23.389,23.443,23.435,23.382,23.328,23.275,23.222,23.169,23.131,23.107,23.099,23.104,23.125
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,6178.58975559687,6657.41466937221,6762.93080808096,8445.04653518298,9871.03419820086,12346.4373094075,14152.6607422113,16606.675360681,21298.9945258063,14634.0565003912,16815.424737361,19151.0870229722,20472.3574298508,21416.3660842916,22074.4263087858,20024.754663902,17521.8007525013,17720.4972365332,18076.3565550233,17431.0269266696,15224.5083495616,17912.5106245714,22004.1997884125
Trinidad and Tobago,TTO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,266.16275024,272.72851563,324.36880493,358.59500122,431.37268066,530.35229492,568.72583008,667.35321045,751.54608154,776.62243652,825.16088867,872.96398926,895.08026123,970.90222168,1010.82769775,1061.58666992,1064.41772461,1083.37609863,1080.45397949,1097.20556641,1051.83642578,1173.39306641,1292.01806641
Trinidad and Tobago,TTO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.957,0.922,0.783,0.767,..,..,1.156,1.114,..,1.422,1.703,1.712,..,..,..,2.487,..,3.15,3.849,4.108,4.193,3.412,..
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.9000015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.905,55.718,55.53,55.343,55.155,54.967,54.779,54.59,54.402,54.213,54.025,53.836,53.671,53.53,53.413,53.319,53.25,53.205,53.184,53.187,53.214,53.265,53.34
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2199.04465936314,2235.71981624751,2320.7723805785,2725.8643148859,3067.41936376975,3146.8260743927,3322.56933570096,3726.91672935667,4255.05008019523,4080.09032448781,4291.86120891575,4420.64772206537,4297.26782454273,4369.79345826358,4458.97895464547,4014.94773686432,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803,3885.28166485296,3678.40023411347
